pair_id,timestamp,label1,label2,link,same_zone,mdrac,distance,closing_speed,closing_accel,ttc,yaw_diff,yaw_rate,prediction,probability,log_probability,mahalanobis_distance
10625326_10625614,2025-06-01 11:39:14.939559937,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:39:14Z,1,0.0584966242313385,7.9733443,0.91496634,0.0166912395880173,8.714358,1.230964,-1.1611126090939166,1,0.08362974438610589,-2.481356028079014,0.48336455794178185
10625677_10625718,2025-06-01 11:40:04.788480997,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:40:04Z,1,0.3105721056461334,7.9926753,1.7553418,-0.3282040728282929,4.5533442,9.260206,-2.907429357856988,1,0.05538127174184564,-2.8935137975837817,1.0285702867980324
10625718_10625830,2025-06-01 11:40:07.683739901,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:40:07Z,1,0.0241763745434582,7.42264,0.5288393,-0.0456533049094582,14.035719,8.295018,-5.807441902650047,-1,0.0017713019407614437,-6.336040443035661,2.818334636942099
10627081_10627172,2025-06-01 11:41:00.154325962,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:41:00Z,1,0.0390118528157472,7.919779,0.7879612,-0.3187235952340456,10.050976,0.0,0.0,1,0.06355620033430774,-2.755830719869793,0.8846415542217155
10628171_10628202,2025-06-01 11:41:46.821218014,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:41:46Z,1,0.0656430510183175,7.85894,0.8891249,-0.3330027484716549,8.838961,0.8952465,6.541898788807807,1,0.08153809982703034,-2.5066848854309907,0.5331969716513837
10628236_10628262,2025-06-01 11:41:50.326385975,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:41:50Z,1,0.3978692978620529,7.192678,2.2723863,-2.2316670528428872,3.1652532,5.1476674,14.088215117400804,1,0.01190649217403967,-4.4306714667851965,2.0327990981124064
10629568_10629603,2025-06-01 11:43:26.371360064,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:43:26Z,1,0.0814198285341262,7.9462957,1.0722347,-0.2349399359431611,7.4109664,2.461928,0.0,1,0.08363325122278713,-2.481314096070455,0.4832777998802926
10629633_10629673,2025-06-01 11:43:28.775046110,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:43:28Z,1,0.0354624085128307,7.905694,0.76277596,-0.5421175085105338,10.364372,6.042914,-21.068370033704458,1,0.05638972967290249,-2.87546823505816,1.0108737358505984
10631265_10632035,2025-06-01 11:47:05.271728039,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:47:05Z,1,1.085298202931881,7.7146373,3.3242028,-4.062698360330428,2.320748,9.400088,-6.5285569034860735,-1,1.3413832326535132e-06,-13.521809213244456,4.723827649925975
10632389_10632435,2025-06-01 11:46:23.692816019,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:46:23Z,1,0.0226309206336736,7.9991455,0.650483,-0.9202404510488724,12.297239,8.057219,-14.37101710561922,1,0.013743326190381995,-4.287201940670938,1.9609520955541224
10632493_10632569,2025-06-01 11:47:03.573653936,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:47:03Z,1,0.2127832323312759,5.3484535,1.2893268,-0.0632111491272864,4.148253,1.790493,-2.8809993974907795,1,0.008762392220097358,-4.7372863268286185,2.178417290918678
10632783_10632811,2025-06-01 11:47:10.971760035,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:47:10Z,1,0.1067007914185524,7.9523277,1.3023977,-0.9386683603075564,6.105913,1.4547756,8.332599559756911,1,0.07584049916502213,-2.579122839239756,0.6551144313749605
10633391_10633406,2025-06-01 11:47:34.239108086,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:47:34Z,1,0.1525829955935478,7.9499817,1.3493205,-0.1921038978943049,5.891841,0.8952465,-4.112483563150077,1,0.07387874547042923,-2.6053301044337487,0.6939664607052157
10633528_10633664,2025-06-01 11:48:28.506875992,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:48:28Z,1,0.0273320749402046,7.9962673,0.60316837,0.2951601331225085,13.257107,0.22381163,1.937627466164736,-1,0.004338441197025723,-5.440240166579475,2.4802035345663027
10633664_10633708,2025-06-01 11:48:29.003160954,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:48:29Z,1,0.2105455666780472,7.9598308,1.5749552,0.0282274029336981,5.0540047,1.3428698,1.915635124927682,1,0.06510866396954919,-2.7316976515330653,0.8569273847779376
10636905_10636948,2025-06-01 11:52:04.177923918,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:52:04Z,1,0.0666117081418633,7.94396,1.0055965,-0.0634997595064348,7.8997493,1.1190581,3.443539079778956,1,0.08529370884607557,-2.461654580474333,0.440724858233447
10636948_10636996,2025-06-01 11:52:04.177923918,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:52:04Z,1,0.7753018140792847,7.996199,2.6616082,-1.314219972810282,3.0042737,1.4547756,9.182770879410548,-1,0.0015591381785189401,-6.463622060044581,2.8632452496783065
10637285_10637472,2025-06-01 11:52:43.450979948,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:52:43Z,1,0.0466784745454788,6.994366,0.748446,0.158493184283569,9.345185,1.3428698,-6.201052277776413,1,0.06830201494479562,-2.68381601145262,0.7991002832069736
10638271_10638301,2025-06-01 11:53:41.168934107,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:53:41Z,1,0.0569122759625315,7.685229,0.8377769,0.0338045379921431,9.17336,1.3428698,-3.077281605247792,1,0.07732626199990489,-2.5597216398211993,0.6247979828381524
10639282_10639332,2025-06-01 11:55:59.174642086,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:55:59Z,1,0.5636452287435532,5.3914413,1.9890939,0.6537926514841299,2.7105012,10.742958,8.354601914459966,1,0.026220330308098495,-3.6412202031630603,1.597926671046686
10639332_10639490,2025-06-01 11:56:01.366902113,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:56:01Z,1,0.2824881672859192,7.3301864,1.7237908,0.4322140931974196,4.252364,1.1190581,0.2045621224377272,1,0.05082607777044135,-2.979345714174777,1.1088826214102994
10639881_10639957,2025-06-01 11:56:13.154726028,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:56:13Z,1,0.0760666479667027,7.6821,0.9674487,0.0334718822741919,7.9405756,1.0071523,-0.0361060364602467,1,0.07988027425114366,-2.5272263371511867,0.5704225749552699
10640077_10640157,2025-06-01 11:56:19.650305986,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:56:19Z,1,1.0207899332046508,7.904851,2.7498324,-0.4061897803440198,2.8746665,2.9095511,4.406612241551637,-1,0.0015375622682730467,-6.477557059413905,2.8681079753984218
10640533_10640554,2025-06-01 11:56:41.886858940,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:56:41Z,1,0.0249303128570318,6.843487,0.571437,-0.0968278770928478,11.975925,4.0286093,-2.4076617846648785,1,0.025400799176939645,-3.6729746417935756,1.6176768908850052
10640852_10640881,2025-06-01 11:57:30.147694111,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:57:30Z,1,0.0827015948792298,7.8010173,1.8128669,-0.0506114661983321,4.3031383,0.8952465,0.0101252858155369,1,0.03809571173247247,-3.2676535561375193,1.3439629280568943
10642255_10642274,2025-06-01 11:58:44.359554052,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:58:44Z,1,0.0261489488184452,6.964181,0.56445867,-0.0435817155417991,12.337805,1.3428698,-5.529536988224241,1,0.018248271129481308,-4.003684936072217,1.8106073875527677
10646528_10646570,2025-06-01 12:03:35.843262911,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:03:35Z,1,0.1414035990834236,7.9167576,1.3510485,0.289833889128746,5.859714,4.923856,-20.014322661744533,1,0.07312174769655073,-2.615629450363806,0.7086523410275583
10654117_10654157,2025-06-01 12:12:10.469903946,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:12:10Z,1,0.0690947882831096,7.911251,0.91835284,-0.1672115713970223,8.61461,0.8952465,-5.237496779605561,1,0.08342346550593244,-2.483825648209611,0.48844706584792513
10655583_10655897,2025-06-01 12:14:56.609549999,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:14:56Z,1,0.0595395892858505,7.2687674,0.8392025,0.4913296312052005,8.661517,3.8047976,-2.3358216031205683,1,0.07330717493044263,-2.613096790426387,0.7050693728768828
10658201_10658279,2025-06-01 12:16:56.560739994,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:16:56Z,1,0.0234060520306229,6.669972,0.5178493,0.0287211629535552,12.88014,0.44762325,1.114946055605587,1,0.011496015324228205,-4.465754797201065,2.049985081437997
10658688_10658760,2025-06-01 12:17:02.756763935,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:17:02Z,1,0.3443672657012939,7.936304,1.9488473,-0.4063795267672965,4.0723066,0.44762325,0.0,1,0.037302720287882646,-3.288689025021584,1.3595246558115053
10659383_10659408,2025-06-01 12:17:27.923067093,6,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:17:27Z,1,0.2166444510221481,5.128744,0.4666227,-3.5231334816920588,10.991201,0.8952465,-2.091961592616732,1,0.031558170819024345,-3.455922743523675,1.4774216482655087
10663808_10664277,2025-06-01 12:24:06.963344097,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:24:06Z,1,0.0327459007501602,7.21023,0.5597199,1.3989321128107328,12.881853,4.252421,-4.213283986223567,1,0.009724090211444388,-4.633148945376272,2.1300767898056567
10664842_10664861,2025-06-01 12:24:12.668193102,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:24:12Z,1,0.4162667989730835,7.7481766,2.1265025,,3.6436245,18.912083,,1,0.022671945830946113,-3.7866269852856913,1.6864706372444216
10666776_10666825,2025-06-01 12:27:28.244088888,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:27:28Z,1,0.0938376113772392,7.9638615,1.123839,-0.2633543159851527,7.086301,1.790493,4.443080263149024,1,0.08222236440447447,-2.4983279408780277,0.5172863051273272
10666947_10666973,2025-06-01 12:27:42.537030935,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:27:42Z,1,0.0975982969005902,7.809312,1.0424098,0.3401035978431915,7.491595,3.1333628,7.142882580684018,1,0.08033380350474385,-2.5215647814205715,0.5604094954204202
10667015_10667061,2025-06-01 12:27:47.080550909,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:27:47Z,1,0.1074903880556424,7.849837,1.1831889,-0.5822125422304557,6.6344748,1.0071523,-2.219670095554771,1,0.07677661247613592,-2.566855210255993,0.6361129304048241
10667132_10667159,2025-06-01 12:27:59.461179018,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:27:59Z,1,0.0689525850117206,7.1506453,0.95953065,-0.1369386648218154,7.4522324,0.11190581,2.712386439976744,1,0.06300341167632079,-2.7645664004644637,0.894461872102526
10668985_10669010,2025-06-01 12:30:57.844927073,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:30:57Z,1,0.0790742769837379,7.9623747,0.9793758,0.5291508270468707,8.130051,2.1262105,8.659654821093667,1,0.08529186241710435,-2.461676228600345,0.4407739748634399
10669089_10669111,2025-06-01 12:30:59.900803089,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:30:59Z,1,0.0913429394364357,7.917698,1.0495163,0.5699068809793146,7.54414,1.5666814,0.0,1,0.08321014293203453,-2.486386028344624,0.49366111494169224
10676738_10676939,2025-06-01 12:41:40.247601032,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:41:40Z,1,0.0482255415990948,7.0651536,0.7783703,1.4685443903391728,9.076854,9.407083,-6.732751014550519,1,0.07001768547627185,-2.6590074191823025,0.7674269203519194
10676873_10676918,2025-06-01 12:41:21.723212957,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:41:21Z,1,0.0617453772574663,6.7765365,0.8549413,0.0197124053460839,7.9263177,1.5666814,1.547455551735902,1,0.05612111413444015,-2.8802431712286145,1.0155863243336123
10679980_10680018,2025-06-01 12:45:46.232008934,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:45:46Z,1,0.1247796490788459,7.955532,1.1392606,1.4900372398376949,6.9830656,1.0071523,3.2488590598877645,1,0.0806078000698018,-2.518159859092383,0.5543004220645993
10683213_10683242,2025-06-01 12:51:02.273818016,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:51:02Z,1,0.0442584548145532,7.9829073,0.8425767,-0.4553122509081872,9.474399,2.9095511,7.223920302489645,1,0.07468291650103816,-2.5945039077632197,0.6781865932342402
10683841_10684291,2025-06-01 12:52:41.768847942,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:52:41Z,1,0.0858134794980287,7.770591,0.95816475,0.9947337248811444,8.109869,4.5881386,-8.169846416995945,1,0.08168098752024336,-2.5049340150880948,0.5299030759416445
10684418_10684440,2025-06-01 12:52:33.445616961,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:52:33Z,1,0.0773084335029125,7.9956656,1.1533577,-0.2116777384800256,6.9325113,2.0143046,-5.260089609463716,1,0.08247388989759412,-2.4952735218235618,0.5113475172163741
10684699_10684705,2025-06-01 12:53:12.946373940,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:53:12Z,1,0.1620261371135711,7.960964,1.4103777,-0.0821711416476926,5.644562,2.5738337,-2.3224895216784125,1,0.0720869215432514,-2.6298826444424717,0.7284878369617221
10686326_10686330,2025-06-01 12:56:06.784357071,4,6,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:56:06Z,1,0.0693531315773725,7.9648895,0.83738774,0.2049086704317046,9.511591,1.230964,12.591687378945595,1,0.07398312162463713,-2.6039182979471223,0.6919290683375505
10686693_10687076,2025-06-01 12:57:13.325133085,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:57:13Z,1,0.2093779563903808,7.848988,1.3895966,1.3054097575859624,5.648393,0.6714349,-5.402474665286918,1,0.06964468179346471,-2.6643489378314773,0.7743559358455137
10687076_10687161,2025-06-01 12:57:15.914520025,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:57:15Z,1,0.0775595689192414,7.9422684,1.118924,-0.9503025584118884,7.09813,0.55952907,-4.476364850031491,1,0.08223585111378953,-2.4981639270669476,0.5169691420676107
10687475_10687478,2025-06-01 12:57:48.082784891,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T12:57:48Z,1,0.0302323525150616,7.9479346,0.6266058,-0.1454763541057198,12.684106,0.33571744,-1.7314320259487417,1,0.009236933245516419,-4.68454534825537,2.154070550429342
10689426_10689452,2025-06-01 13:00:44.064927101,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:00:44Z,1,0.6910054186979929,6.18965,1.6007499,-2.8612545318792013,3.866719,31.893156,164.06819888985314,1,0.019665473896997916,-3.9288907748889614,1.7688162113385757
10690352_10690405,2025-06-01 13:01:59.114448071,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:01:59Z,1,0.0696721052130063,7.1576314,0.67559963,2.00706193509228,10.594487,3.3571744,-1.7705336502228686,1,0.05357446788912629,-2.9266826697459907,1.0603275810843578
10691154_10691415,2025-06-01 13:03:27.135073900,4,6,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:03:27Z,1,0.1667025443166494,7.3001533,1.5521019,-1.3066279006133283,4.703398,0.22381163,4.217048629387215,1,0.05448841218803482,-2.909767220322892,1.0442526898993407
10696832_10696877,2025-06-01 13:10:14.740542889,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:10:14Z,1,0.4172910253206889,7.7125006,1.994783,-0.7046767054711722,3.8663356,2.9095511,-2.133067584316829,1,0.036019521737659856,-3.3236942170109867,1.3850334558190989
10704183_10704205,2025-06-01 13:17:48.919522047,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:17:48Z,1,0.0987189814448356,7.932285,1.1035678,0.0884439165602864,7.1878543,6.714349,-4.846141725010082,1,0.08185549920316353,-2.5027997910668125,0.5258600782050786
10704366_10704399,2025-06-01 13:18:13.179030895,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:18:13Z,1,0.0441253297030925,5.7999606,0.63742447,-0.7218311890840517,9.099055,14.9953785,-16.920061829409388,1,0.0434551370690191,-3.136026204822712,1.2421681244347123
10706968_10707125,2025-06-01 13:21:37.932182074,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:21:37Z,1,0.295755985379219,7.8657413,1.8798705,-0.8182568907120916,4.184193,18.352554,15.890079959945243,1,0.04231253691277964,-3.162671855925276,1.263436959870485
10707125_10707192,2025-06-01 13:21:39.828351021,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:21:39Z,1,0.5756991803646088,7.9657326,2.4079468,-0.8870742559595691,3.3081014,0.6714349,-3.4738248442340485,-1,0.006608344118939121,-5.019422168008732,2.304294593955749
10712564_10712594,2025-06-01 13:29:05.057713985,4,6,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:29:05Z,1,0.2771346022685368,7.8713956,1.84662,-1.1803736066886217,4.2625966,17.737072,17.289749753091264,1,0.04483370137780099,-3.1047951594717658,1.2167660246159717
10714149_10714186,2025-06-01 13:30:26.664192915,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:30:26Z,1,0.0638747659201423,4.7725425,0.9848218,0.2891979101269382,4.8460975,1.1190581,0.5591174284770618,-1,0.002703723643979624,-5.913125328694726,2.66405328345844
10718058_10718064,2025-06-01 13:35:26.606961012,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:35:26Z,1,0.0499070823192596,4.7291446,0.5442146,-0.383602834993366,8.689853,5.5952907,27.31141150852293,1,0.017584131680100472,-4.040758392717174,1.830968602994213
10721387_10721469,2025-06-01 13:39:51.553901911,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:39:51Z,1,0.0368441503494978,7.9574695,0.7964052,-0.6241513783289022,9.9917345,0.6714349,0.0,1,0.0646740130482497,-2.738395811200433,0.8647085417162776
10722456_10722943,2025-06-01 13:41:09.653028965,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:41:09Z,1,7.39690097173055,7.5157714,4.141253,-4.673307541526315,1.8148544,4.4762325,-4.950035208802419,-1,5.927066131685006e-13,-28.154076868479628,7.181857905631069
10723031_10723086,2025-06-01 13:41:15.338318110,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:41:15Z,1,0.3151330053806305,7.6301374,1.8920077,-0.3724714385687718,4.032826,11.134628,22.25065174974993,1,0.04171182588504504,-3.1769705960170738,1.2747040565364063
10723205_10723225,2025-06-01 13:41:18.351285934,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:41:18Z,1,0.0413361862301826,7.1442523,0.76890135,-0.0418332356544843,9.291507,2.5738337,-3.042785307647162,1,0.07089293436007509,-2.646584506826516,0.7510647464561608
10725556_10725596,2025-06-01 13:43:25.038393974,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:43:25Z,1,0.2538154155015945,7.915339,1.6458738,0.6272200676157967,4.8092017,2.6857395,-11.82105979170844,1,0.0612666893981385,-2.7925189867036173,0.9251849615744189
10726379_10726396,2025-06-01 13:44:17.819041014,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:44:17Z,1,0.1217540937165419,7.947333,1.3041105,-2.657605539942668,6.0940638,1.790493,2.767837443649653,1,0.07552513562094533,-2.5832897560017076,0.6614444434112672
10730723_10730740,2025-06-01 13:48:40.682617903,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:48:40Z,1,0.0279252599924802,4.7344847,0.3909189,0.0062659378605824,12.111168,1.3428698,-0.8591024390004799,1,0.026814119615717537,-3.6188266788700183,1.583850560329559
10732610_10733095,2025-06-01 13:51:29.581952095,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:51:29Z,1,0.0495343369742234,7.8295913,0.81587374,-0.355549303636797,9.596572,6.658396,8.251526924063139,1,0.07253986130543182,-2.6236190571028533,0.719838422093411
10732762_10733095,2025-06-01 13:51:25.179282904,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:51:25Z,1,0.2568509834153311,7.655682,1.6032842,0.2256049689466918,4.775,6.490537,-0.1038663797871561,1,0.059977193484260845,-2.813790897615273,0.947898219719169
10732793_10732806,2025-06-01 13:50:59.835678101,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:50:59Z,1,0.0376900937408208,6.1790156,0.62988836,0.1299160516623219,9.8097,4.0286093,3.330288036604132,1,0.05510096353107901,-2.898588076023731,1.033491844072166
10733945_10733953,2025-06-01 13:52:52.324692965,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:52:52Z,1,0.0532367557287216,5.476785,0.39793652,1.095741829533154,13.762961,0.33571744,2.8723884908618933,-1,0.005919177398570898,-5.1295577926851825,2.351604734024532
10738589_10739182,2025-06-01 13:59:21.281455994,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:59:21Z,1,0.116174042224884,7.9245796,1.2304791,-0.1531842829772323,6.440239,0.6714349,4.745694686523523,1,0.0772810708979317,-2.5603062317989944,0.6257329328988648
10739182_10739200,2025-06-01 13:58:58.784462929,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:58:58Z,1,0.2389483779668808,7.9798484,1.777021,0.0690919957808647,4.4905763,3.1333628,-4.899549059874549,1,0.05020383080442313,-2.9916639443508957,1.11993621622752
10741074_10741356,2025-06-01 14:02:01.828090906,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:02:01Z,1,0.0777729123830795,7.922183,1.0579748,0.1662675781181174,7.488064,2.2381163,-11.421872410529955,1,0.08353204727985758,-2.482524920998842,0.48577678177729927
10742032_10742513,2025-06-01 14:03:28.550551891,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:03:28Z,1,0.0682272613048553,7.9608283,0.9167479,0.7362715335633703,8.68377,1.230964,1.203415643302077,1,0.08355109131521594,-2.4822969622041846,0.48530728834893383
10743368_10743388,2025-06-01 14:04:26.901982069,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:04:26Z,1,0.0651985630393028,7.734927,0.8941636,-0.108843181143883,8.650461,2.0143046,1.2488305575983392,1,0.08114068110347462,-2.511570827062648,0.5422830384969841
10746463_10746501,2025-06-01 14:09:34.261672020,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:09:34Z,1,0.0957348396380742,7.232022,1.130952,-0.8888471904779341,6.394632,5.1476674,-4.74816747928479,1,0.057600503555507485,-2.854223969035389,0.9896348709433224
10747328_10747348,2025-06-01 14:09:39.170690060,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:09:39Z,1,0.3837308943271637,7.7692404,2.0069313,-0.4281558690222051,3.871204,1.5666814,-8.21439482884873,1,0.033221803565417596,-3.4045488847169105,1.4422298738932169
10748137_10748277,2025-06-01 14:11:02.542202950,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:11:02Z,1,0.0387978454430898,6.728282,0.6781712,-0.6770582143582354,9.921214,23.891891,24.989094983067982,1,0.06184481789063657,-2.78312696876882,0.9149771457549445
10748665_10748691,2025-06-01 14:11:23.578536034,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:11:23Z,1,0.0309103485196828,7.85793,0.7030446,-0.8784547950087772,11.177001,1.0071523,-2.255303526564576,1,0.03680713269731124,-3.302063629292059,1.3693270238698798
10750863_10750996,2025-06-01 14:14:08.371300936,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:14:08Z,1,0.6047869920730591,7.964844,2.3724227,-1.03227476043108,3.357262,4.3643265,-4.80911021305877,1,0.008955144228171879,-4.71552713771732,2.1684057542699113
10751579_10751793,2025-06-01 14:15:33.924623966,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:15:33Z,1,1.3240845373698644,7.2836637,2.6528559,1.393863265625927,2.7455935,0.22381163,-8.38489340394896,1,0.007479578121714535,-4.895578889426641,2.249908224477058
10751630_10752128,2025-06-01 14:15:38.681602001,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:15:38Z,1,0.0806105554103851,7.9650116,1.2068468,-1.4461083271962831,6.599853,0.33571744,1.0019596580169965,1,0.07978418830711462,-2.5284299356738518,0.5725286988998283
10751793_10751835,2025-06-01 14:15:36.478697062,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:15:36Z,1,1.7672752857208252,7.8055596,3.467948,-1.75668069722928,2.2507718,1.4547756,-0.9991868007794672,-1,3.3241642990932584e-06,-12.61429225406587,4.52763887118308
10752128_10752129,2025-06-01 14:15:39.090289116,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:15:39Z,1,0.2000967115163803,7.9968295,1.625463,-0.4013505248398254,4.919724,0.22381163,-1.0859898814598623,1,0.061899386331829225,-2.7822450132045544,0.9140127275510624
10752129_10752392,2025-06-01 14:15:40.673018932,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:15:40Z,1,0.188865194718043,7.986875,1.6135687,-1.9047681000809504,4.9498205,0.22381163,2.470872803661654,1,0.06229537556340105,-2.7758680844606394,0.9070090455102986
10752326_10752469,2025-06-01 14:15:42.393704891,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:15:42Z,1,0.0756628382951021,7.9916596,1.0277388,-0.7297805130724184,7.775964,1.9023988,-1.136468084522257,1,0.0857082110372119,-2.456806646565316,0.429584139426561
10752719_10752755,2025-06-01 14:15:50.586662054,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:15:50Z,1,0.0330557928731044,7.493015,0.7200997,0.6105257619299798,10.405524,0.33571744,-5.710067323151449,1,0.05720311785231657,-2.8611468741742545,0.9966057335098638
10752719_10752806,2025-06-01 14:16:13.187199116,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:16:13Z,1,0.0987232461571693,6.583648,1.0447495,-0.2361521851671872,6.3016524,7.273878,-4.852773739595488,1,0.03564387010643589,-3.334178093429868,1.3925822871830473
10752806_10752849,2025-06-01 14:15:52.411307096,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:15:52Z,1,0.0720735735126904,6.8430767,0.92120755,0.305433664208937,7.4283767,0.7833407,-0.7624375018433837,1,0.05296509928938446,-2.938122086312864,1.0710618153691953
